timestamp,currentPriceOutside,currentPrice,cumulativeVolume
2025-07-15T23:48:28.000000000,3133.39,3134.3999999999996,488.4919766989866
2025-07-15T23:48:32.000000000,3133.2,3134.3999999999996,488.4919766989866
2025-07-15T23:48:36.000000000,3133.6,3134.3999999999996,488.4919766989866
2025-07-15T23:48:40.000000000,3133.76,3134.3999999999996,488.4919766989866
2025-07-15T23:48:44.000000000,3133.89,3134.3999999999996,488.4919766989866
2025-07-15T23:48:48.000000000,3134.99,3134.3999999999996,488.4919766989866
2025-07-15T23:48:52.000000000,3135.36,3134.3999999999996,488.4919766989866
2025-07-15T23:48:56.000000000,3135.04,3134.3999999999996,488.4919766989866
2025-07-15T23:49:00.000000000,3135.8,3134.3999999999996,488.4919766989866
2025-07-15T23:49:04.000000000,3135.89,3134.3999999999996,488.4919766989866
2025-07-15T23:49:08.000000000,3135.8,3134.3999999999996,488.4919766989866
2025-07-15T23:49:12.000000000,3134.73,3134.3999999999996,488.4919766989866
2025-07-15T23:49:16.000000000,3133.87,3134.3999999999996,488.4919766989866
2025-07-15T23:49:20.000000000,3133.81,3134.3999999999996,488.4919766989866
2025-07-15T23:49:24.000000000,3133.45,3134.3999999999996,488.4919766989866
2025-07-15T23:49:28.000000000,3133.27,3134.3999999999996,488.4919766989866
2025-07-15T23:49:32.000000000,3133.49,3134.3999999999996,488.4919766989866
2025-07-15T23:49:36.000000000,3134.18,3134.3999999999996,488.4919766989866
2025-07-15T23:49:40.000000000,3134.72,3134.3999999999996,488.4919766989866
2025-07-15T23:49:44.000000000,3134.97,3134.3999999999996,488.4919766989866
2025-07-15T23:49:48.000000000,3135.0,3134.3999999999996,488.4919766989866
2025-07-15T23:49:52.000000000,3135.8,3134.3999999999996,488.4919766989866
2025-07-15T23:49:56.000000000,3134.91,3134.3999999999996,488.4919766989866
2025-07-15T23:50:00.000000000,3135.6,3134.3999999999996,488.4919766989866
2025-07-15T23:50:04.000000000,3134.84,3134.3999999999996,488.4919766989866
2025-07-15T23:50:08.000000000,3133.36,3134.3999999999996,488.4919766989866
2025-07-15T23:50:12.000000000,3133.34,3134.3999999999996,488.4919766989866
2025-07-15T23:50:16.000000000,3132.29,3134.3999999999996,488.4919766989866
2025-07-15T23:50:20.000000000,3133.0,3134.3999999999996,488.4919766989866
2025-07-15T23:50:24.000000000,3133.0,3134.3999999999996,488.4919766989866
2025-07-15T23:50:28.000000000,3132.62,3134.3999999999996,488.4919766989866
2025-07-15T23:50:32.000000000,3132.62,3134.3999999999996,488.4919766989866
2025-07-15T23:50:36.000000000,3131.79,3131.790000000001,551.0684859396947
2025-07-15T23:50:40.000000000,3131.02,3131.790000000001,551.0684859396947
2025-07-15T23:50:44.000000000,3131.63,3131.790000000001,551.0684859396947
2025-07-15T23:50:48.000000000,3131.83,3131.790000000001,551.0684859396947
2025-07-15T23:50:52.000000000,3131.02,3131.790000000001,551.0684859396947
2025-07-15T23:50:56.000000000,3132.32,3131.790000000001,551.0684859396947
2025-07-15T23:51:00.000000000,3132.8,3131.790000000001,551.0684859396947
2025-07-15T23:51:04.000000000,3132.95,3131.790000000001,551.0684859396947
2025-07-15T23:51:08.000000000,3133.28,3131.790000000001,551.0684859396947
2025-07-15T23:51:12.000000000,3133.44,3131.790000000001,551.0684859396947
2025-07-15T23:51:16.000000000,3133.0,3131.790000000001,551.0684859396947
2025-07-15T23:51:20.000000000,3133.4,3131.790000000001,551.0684859396947
2025-07-15T23:51:24.000000000,3132.48,3131.790000000001,551.0684859396947
2025-07-15T23:51:28.000000000,3131.92,3131.790000000001,551.0684859396947
2025-07-15T23:51:32.000000000,3133.24,3131.790000000001,551.0684859396947
2025-07-15T23:51:36.000000000,3133.49,3131.790000000001,551.0684859396947
2025-07-15T23:51:40.000000000,3132.88,3131.790000000001,551.0684859396947
2025-07-15T23:51:44.000000000,3132.89,3131.790000000001,551.0684859396947
2025-07-15T23:51:48.000000000,3132.51,3131.790000000001,551.0684859396947
2025-07-15T23:51:52.000000000,3132.79,3131.790000000001,551.0684859396947
2025-07-15T23:51:56.000000000,3134.12,3134.12,606.9097904264105
2025-07-15T23:52:00.000000000,3134.7,3134.12,606.9097904264105
2025-07-15T23:52:04.000000000,3134.9,3134.12,606.9097904264105
2025-07-15T23:52:08.000000000,3135.69,3134.12,606.9097904264105
2025-07-15T23:52:12.000000000,3134.41,3134.12,606.9097904264105
2025-07-15T23:52:16.000000000,3134.49,3134.12,606.9097904264105
2025-07-15T23:52:20.000000000,3134.7,3134.12,606.9097904264105
2025-07-15T23:52:24.000000000,3134.5,3134.12,606.9097904264105
2025-07-15T23:52:28.000000000,3134.46,3134.12,606.9097904264105
2025-07-15T23:52:32.000000000,3134.09,3134.12,606.9097904264105
